,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
13,id,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,24.4805985,0.9110603,2227.3389,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,19.1171408,0.3660311,11541.0011,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,22.9904991,0.5134031,6717.0064,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,25.8794442,0.7632085,3293.1175,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,23.2641236,0.6398945,4359.8189,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,22.9908991,0.6578971,4090.5529,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,9.96164,0.4047499,5475.011,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,13.2808419,0.5124924,4384.9614,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,10.711629,0.6528181,2244.2234,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,14.8069618,0.3369293,11112.009,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,18.1986403,0.5324932,5250.1445,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,29.5344291,0.5977838,5823.9455,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,25.9764861,0.8669893,2558.1302,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,23.3966385,1.0518908,1619.7948,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,18.2868681,0.3935471,9648.012,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,31.6439914,1.6049638,839.7258,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,24.8467279,0.9347423,2137.1415,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,9.9131546,0.6800966,1930.7766,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,9.5947967,0.364216,6538.9979,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,14.3738152,0.7906994,1968.5926,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,18.4091461,0.8290606,2185.2573,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,10.2991326,0.2562155,14072.9988,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,17.1315461,0.3474771,11758.0017,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,27.5275232,0.6910483,4177.567,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,12.9841663,0.508036,4377.4721,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,13.3282225,0.2905058,13688.0084,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,9.8792568,0.8768439,1157.989,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,21.3116114,0.5214664,6167.0038,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,32.7839334,1.4298698,1077.8074,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,24.6109374,0.5396035,6372.1648,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,20.2587467,0.2925257,18878.504,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,24.7897694,0.7736084,3115.3513,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,17.0819659,0.415045,8222.3597,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,8.9544458,0.9191469,965.0006,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,15.0662023,0.411717,7548.9537,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,21.9203268,0.5163276,6419.9905,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,23.1327638,0.8492939,2465.2038,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-17,,2020-10-05,18,20.7280224,1.4487707,782.8495,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,21.5948778,1.4047659,858.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,25.9470152,0.7059859,3855.1206,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,28.4005659,0.8249472,2988.0253,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,15.0322027,0.4609158,6012.2059,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,14.1943734,0.2303772,22948.4364,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,16.0662957,0.4902925,5609.7252,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,11.2839102,0.4839082,4275.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,10.9962406,1.3576225,531.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,11.5635716,0.908125,1240.0292,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,18.1896294,0.2871691,18044.9993,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,24.93266,0.5148845,7059.9233,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,15.7657658,1.0433306,1220.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,28.1360484,0.6988582,4139.9589,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,24.8464935,0.930138,2158.3385,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,18.9362489,0.3684405,11308.0011,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,22.6036108,0.517202,6540.0054,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,25.3211433,0.7617114,3259.1174,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,23.180881,0.6443347,4289.1989,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,23.469235,0.6730857,3964.5532,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,10.2130353,0.4140059,5350.0145,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,13.1838317,0.5130126,4348.9683,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,10.7854602,0.6654033,2173.2234,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,14.9280644,0.3422634,10840.991,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,17.9232596,0.5349196,5141.1478,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,29.4475628,0.6045987,5683.646,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,24.915323,0.8612544,2522.0574,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,23.4253019,1.0516069,1622.0476,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,18.3628993,0.3990921,9412.0119,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,33.0509685,1.625717,837.2181,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,25.2050404,0.9476892,2099.0744,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,10.448597,0.7019857,1898.7766,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,9.4965453,0.3671769,6374.9976,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,14.9339243,0.8006419,1981.7722,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,18.3012431,0.828876,2176.2909,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,10.4142409,0.2606267,13734.9988,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,17.1327628,0.351715,11477.0011,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,27.4749886,0.7006487,4059.053,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,13.1775397,0.5159384,4298.043,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,13.3415106,0.2931121,13457.0083,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,10.313359,0.8976267,1147.9855,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,21.5852081,0.5323298,5973.0031,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,33.8823955,1.4435258,1075.0833,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,24.6357844,0.5458327,6231.7847,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,20.3549132,0.2950609,18621.0779,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,25.5389575,0.7894416,3051.3513,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,16.9382152,0.4187296,8024.1962,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,8.9285637,0.9386007,923.0008,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,15.0423793,0.4147867,7427.9531,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,22.44915,0.5260574,6291.0075,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,23.0486654,0.8534296,2435.1545,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-18,,2020-10-05,17,21.0510333,1.4683146,770.8709,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,21.593674,1.4360423,821.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,26.3505008,0.7204352,3739.1145,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,28.8989237,0.8370283,2932.7667,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,15.1327561,0.4670961,5886.3433,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,13.9714441,0.2311707,22491.491,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,16.2500106,0.498399,5478.7835,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,11.486649,0.4946105,4156.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,9.9806202,1.3208185,515.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,12.0480807,0.9338767,1215.0219,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,18.2240348,0.2914047,17549.9986,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,24.9889076,0.5259593,6775.9241,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,15.1989839,1.0451215,1180.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,28.487234,0.7135632,4001.0035,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,25.1895035,0.9542685,2069.3834,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,18.9730737,0.3746253,10954.0009,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,22.6192307,0.5266726,6310.002,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,25.6980691,0.7791658,3145.1465,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,22.9800781,0.6494609,4196.1263,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,23.6646846,0.6844777,3855.7385,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,10.3589726,0.4211253,5236.0155,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,13.0510212,0.5159386,4262.9759,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,11.1970987,0.6877441,2102.2234,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,15.0086056,0.3491642,10462.9921,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,18.4496225,0.5482943,5004.7924,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,29.8547823,0.617465,5492.7185,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,24.8897752,0.8747943,2442.9136,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,24.398655,1.0955648,1536.8069,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,18.205014,0.4021388,9208.0113,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,34.1824391,1.6671375,809.4723,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,25.6736632,0.9631329,2057.113,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,10.8187558,0.7253577,1833.7766,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,9.6933766,0.3768785,6162.9976,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,14.6536827,0.8048226,1930.7731,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,17.9227037,0.8208483,2183.2363,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,10.5411302,0.2660445,13323.0001,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,17.389142,0.3605754,11049.0029,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,27.7406413,0.7141773,3930.0544,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,13.156129,0.5174522,4267.0404,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,13.2167239,0.2963295,13062.008,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,9.2625492,0.8593902,1137.9845,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,21.5265652,0.5416895,5757.0036,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,34.5210988,1.4677022,1049.3252,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,24.1842561,0.54993,6062.8578,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,20.4493673,0.2991089,18182.9714,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,25.8342708,0.7959645,3024.2106,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,16.9026704,0.4247136,7786.6381,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,9.8006558,0.9899786,902.0008,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,15.3680589,0.4246686,7211.9552,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,23.0573985,0.5393355,6099.0082,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,22.8823939,0.8558451,2409.1543,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-19,,2020-10-05,16,21.9525628,1.5085632,752.8646,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,22.6823239,1.4732535,808.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,26.4806235,0.7357793,3596.1264,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,28.7576524,0.84744,2852.8157,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,15.3838254,0.4755749,5755.4577,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,13.9448168,0.2336081,21989.4345,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,16.0722219,0.5061237,5265.8474,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,11.5327196,0.5039091,4018.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,10.3,1.3607068,499.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,12.6547203,0.9877041,1133.0219,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,18.1495828,0.2950899,17059.9982,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,24.8492911,0.530605,6632.9156,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,14.603313,1.0431671,1146.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,28.9720692,0.7310066,3850.9344,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,25.9858085,0.9820199,1994.3926,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,19.0492012,0.3823524,10548.0014,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,22.7317242,0.5358991,6116.0019,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,26.5284642,0.7988525,3054.204,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,23.4559445,0.6632724,4081.1315,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,23.6554999,0.6853809,3844.5539,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,10.6873873,0.429349,5178.016,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,12.7696346,0.5140129,4215.9758,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,11.5664403,0.7044812,2061.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,15.2559575,0.356107,10195.0077,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,19.0717964,0.5633817,4862.7951,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,29.7853405,0.6294817,5277.9368,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,25.0338191,0.8961304,2336.9537,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,23.8645118,1.1021327,1495.7945,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,17.8690931,0.4045579,8967.0119,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,33.6465303,1.6660054,804.3612,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,26.5653196,0.9814667,2025.1868,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,11.5085968,0.7517689,1802.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,9.7229178,0.3828016,5989.9979,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,15.0900513,0.8276198,1870.6285,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,17.929772,0.8362326,2104.2928,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,10.7926797,0.273278,12892.0001,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,17.1620757,0.3657066,10630.0037,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,27.6969115,0.7215886,3845.9968,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,13.1060192,0.5202862,4207.0329,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,13.4097061,0.3034135,12613.008,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,9.8726187,0.9002156,1097.984,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,21.7324832,0.5526582,5569.005,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,34.7143108,1.4816779,1032.3309,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,24.4388363,0.560745,5872.8431,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,20.6141592,0.3026756,17862.9719,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,26.8415249,0.8131025,2970.1695,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,16.9616988,0.4308845,7586.23,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,10.2402617,1.0260982,873.0011,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,15.1828302,0.4314487,6917.9623,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,23.750081,0.5476083,6038.9912,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,22.834845,0.8670041,2344.1046,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-20,,2020-10-05,15,22.4691365,1.52518,748.8913,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,22.7503169,1.4934097,788.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,26.6658737,0.7415537,3556.1229,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,29.2395015,0.8677214,2747.8957,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,15.2399538,0.4800051,5606.3884,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,13.6807202,0.2334124,21675.4904,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,16.5223881,0.5216851,5067.8762,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,11.5153788,0.5048375,3998.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,10.6786427,1.3811813,500.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,11.870275,0.9796569,1090.0219,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,17.8739439,0.2975579,16578.9972,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,24.0878852,0.5328624,6439.9083,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,14.9115044,1.0601057,1129.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,28.7153361,0.7364747,3773.9344,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,25.1368503,0.9842832,1942.4006,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,18.9957832,0.3841885,10425.0018,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,22.492016,0.5412885,5950.0028,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,27.5257841,0.8187103,2976.2042,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,23.0077743,0.6669391,3982.4392,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,23.2907794,0.6870818,3784.5543,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,10.6207825,0.4339478,5041.0155,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,13.270897,0.5287415,4116.9756,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,11.6575137,0.7172255,2002.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,15.3240756,0.3583606,10104.0076,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,19.2889691,0.5708672,4777.1807,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,29.5306456,0.6317066,5214.8565,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,25.3436868,0.8946757,2363.7692,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,24.4078888,1.131144,1442.0187,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,18.1119823,0.4108632,8786.0117,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-21,,2020-10-05,14,34.4137455,1.6611006,817.9992,state,fb-survey
